<<<<<<< HEAD
Age,Attendance (%),Midterm_Score,Final_Score,Assignments_Avg,Quizzes_Avg,Participation_Score,Projects_Score,Total_Score,Study_Hours_per_Week,Stress_Level (1-10),Sleep_Hours_per_Night,Risk_Score,Engagement_Score,Performance_Inconsistency,Study_Efficiency,Workload_Balance,Midterm_Score_Percentile,Final_Score_Percentile,Total_Score_Percentile,Low_Performance_Count,Improvement_Score,Attendance_Efficiency,Stress_Performance_Ratio,Adjusted_Study_Effort,Consistency_Score,Workload_Stress_Index,Dept_CS,Dept_Engineering,Dept_Mathematics,Extracurricular_Encoded,Priority_Encoded
23,92.64,78.27,53.79,53.89,86.52,52.9,57.24,61.7405,26.8,5,7.5,1,0.65218,15.362944704710744,2.2208812949640286,3.152941176470588,61.980000000000004,23.28,9.44,0,-24.479999999999997,0.6593389577103801,0.0796933400275739,3.152941176470588,84.63705529528926,15.76470588235294,0,0,1,1,1
22,82.27,81.21,59.6,67.23,65.5,86.89999999999999,71.85,69.61599999999999,5.8,5,6.5,1,0.77643,8.076494908065005,10.237647058823528,0.7733333333333333,66.92,33.25,38.800000000000004,0,-21.609999999999992,0.836027380809415,0.07080548317661721,0.7733333333333333,91.923505091935,3.8666666666666667,0,0,1,1,0
20,52.24,43.51,91.17,90.12,76.77,84.0,64.42,74.04,18.4,7,6.8,2,0.7692,19.877982040438614,3.8164948453608254,2.358974358974359,5.58,86.72999999999999,62.36000000000001,1,47.660000000000004,1.3906836964688205,0.09328358208955223,2.358974358974359,80.12201795956139,16.512820512820515,0,1,0,1,1
21,77.11,65.12,69.88,73.86,99.4901,31.200000000000003,99.34,79.65700000000001,10.3,1,7.4,1,0.6203700000000001,16.610241346891982,7.049292035398231,1.2261904761904765,40.22,50.470000000000006,85.78,0,4.759999999999991,1.0198054026373065,0.012398179947183752,1.2261904761904763,83.38975865310802,1.2261904761904765,0,0,0,0,0
24,50.87,75.03,61.26,95.23,72.2,16.299999999999997,70.77,70.11999999999999,14.2,1,4.1,1,0.58243,12.48721626304278,4.613157894736842,2.784313725490196,56.48,36.28,41.52,0,-13.770000000000003,1.3518411413148255,0.014060742407199102,2.784313725490196,87.51278373695722,2.784313725490196,0,0,1,1,1
21,88.93,43.96,72.66,78.76,77.56,37.9,53.39,62.241,10.0,1,4.1,1,0.69553,15.675512112846588,5.658272727272728,1.9607843137254903,6.550000000000001,55.63,10.58,1,28.699999999999996,0.6921049705326364,0.015812526683638778,1.9607843137254903,84.32448788715341,1.9607843137254903,0,1,0,0,1
18,66.42,48.11,47.99,96.43,75.13,28.8,70.56,63.7995,5.9,8,4.9,4,0.6713800000000001,20.377891942004208,9.246304347826086,1.0,13.209999999999999,13.58,14.680000000000001,2,-0.11999999999999744,0.9462993177098784,0.12345774272949638,1.0,79.62210805799579,8.0,1,0,0,1,2
20,73.6,79.82,40.6799,99.13,90.16,95.1,66.07,70.5145,15.4,8,7.6,3,0.90262,22.873462671882454,4.299664634146342,1.7906976744186047,64.7,0.51,43.54,1,-39.14009999999999,0.9452345844504022,0.11186542589265114,1.7906976744186047,77.12653732811755,14.325581395348838,0,0,0,0,1
21,89.93,71.3,56.84,72.69,63.34,26.6,79.98,67.4665,24.7,4,5.2,0,0.64035,8.933409203657916,2.6251556420233464,3.983870967741935,50.68,28.53,28.84,0,-14.459999999999994,0.7419608490047288,0.058422732285132145,3.983870967741935,91.06659079634208,15.93548387096774,0,0,1,1,0
23,52.32,49.71,76.3,78.26,58.52,18.1,61.3,63.4175,28.8,5,8.6,1,0.5243,12.173911450310454,2.1281040268456373,3.0,15.64,61.57,13.719999999999999,1,26.589999999999996,1.1893754688672167,0.07761865952575,3.0,87.82608854968954,15.0,0,0,0,0,2
22,57.93,72.11,82.7,91.75,87.7,89.9,51.8,74.059,20.6,7,4.4,2,0.8104899999999999,15.99429492037708,3.428657407407407,3.814814814814815,51.870000000000005,72.86,62.46000000000001,0,10.590000000000003,1.2567283217376548,0.09325996882452471,3.814814814814815,84.00570507962291,26.703703703703702,0,1,0,1,1
22,69.9,94.76,89.6,61.08,70.78,8.6,54.79,69.721,14.7,6,6.9,2,0.47982,17.467487512518794,4.440828025477708,1.860759493670886,90.35,84.28,39.379999999999995,0,-5.160000000000011,0.9833709449929477,0.08484042929257221,1.860759493670886,82.5325124874812,11.164556962025316,0,0,1,1,1
19,61.5,40.94,95.6,93.08,95.69,26.0,64.16,74.12,24.2,2,4.1,2,0.6348199999999999,24.57150544838472,2.941269841269841,4.745098039215686,1.6500000000000001,93.11,62.78,1,54.66,1.18592,0.02662406815761448,4.745098039215686,75.42849455161527,9.490196078431373,1,0,0,1,1
19,66.9,78.56,64.73,79.6,82.21,43.9,67.42,70.54849999999999,17.6,7,8.9,1,0.6508,7.866335233131115,3.792930107526881,1.777777777777778,62.46000000000001,42.3,43.88,0,-13.829999999999998,1.0390058910162001,0.09783573380294487,1.777777777777778,92.13366476686889,12.444444444444445,1,0,0,0,1
22,99.5201,44.42,84.43,86.28,78.22,59.5,91.72,79.02550000000001,14.2,2,5.1,1,0.8221803000000001,18.84771551143533,5.19904605263158,2.3278688524590163,7.35,75.84,83.67999999999999,1,40.010000000000005,0.7861661498546063,0.024992033789229682,2.3278688524590163,81.15228448856467,4.655737704918033,0,1,0,1,0
23,91.27,40.6099,44.48,53.99,53.52,32.8,63.5,55.48283,9.5,4,6.9,2,0.5881700000000001,8.968878441700502,5.284079047619048,1.2025316455696202,0.51,7.62,0.51,2,3.8700999999999937,0.6013095263899426,0.07081798132281969,1.2025316455696202,91.0311215582995,4.810126582278481,1,0,0,1,2
22,94.2,49.04,43.45,88.31,86.52,49.6,51.57,58.068,24.9,4,8.8,2,0.78464,21.78582727371169,2.242007722007722,2.540816326530612,14.580000000000002,5.62,2.64,2,-5.589999999999996,0.6099579831932773,0.06771856165775039,2.540816326530612,78.21417272628831,10.163265306122447,1,0,0,1,1
19,96.85,65.37,47.49,65.54,84.3,19.9,89.04,67.646,17.5,5,4.2,1,0.61241,16.69157482084899,3.656540540540541,3.3653846153846154,40.63,12.7,29.62,1,-17.880000000000003,0.6913234542667348,0.07283745593333917,3.3653846153846154,83.30842517915102,16.826923076923077,1,0,0,1,0
21,67.05,88.14,66.91,90.26,82.0,57.400000000000006,93.45,82.5925,29.1,1,6.6,1,0.7343900000000001,10.506929618113944,2.743936877076412,3.828947368421053,79.12,46.04,93.14,0,-21.230000000000004,1.2137031594415872,0.011962795705356341,3.828947368421053,89.49307038188606,3.828947368421053,1,0,0,0,1
18,64.85,56.91,52.68,75.46,63.4,40.8,74.62,63.7915,25.0,3,6.6,1,0.61879,10.259160784391677,2.453519230769231,3.2894736842105265,26.729999999999997,21.21,14.6,0,-4.229999999999997,0.9687395596051633,0.04630236990963321,3.2894736842105265,89.74083921560832,9.868421052631579,1,0,0,1,2
19,61.7,77.54,57.22,63.73,97.34,84.9,64.25,68.7495,15.5,8,5.8,3,0.69472,15.966447006143856,4.166636363636363,2.2794117647058822,60.79,29.080000000000002,34.54,0,-20.320000000000007,1.0964832535885167,0.11469616269650679,2.2794117647058822,84.03355299385615,18.235294117647058,1,0,0,1,2
23,91.51,64.67,78.87,97.64,66.08,41.6,88.61,79.335,23.5,6,7.3,0,0.78989,14.247302551711323,3.238163265306122,2.831325301204819,39.42,66.27,84.54,0,14.200000000000003,0.8575829640038913,0.07468724715254871,2.831325301204819,85.75269744828867,16.987951807228914,1,0,0,1,0
21,83.98,54.06,61.51,88.25,57.61,44.400000000000006,50.5199,59.837,16.3,3,6.7,2,0.73814,15.022071877807004,3.45878612716763,2.116883116883117,22.33,36.61,5.28,0,7.449999999999996,0.7041303836196752,0.04931209625721189,2.116883116883117,84.97792812219299,6.350649350649351,0,0,1,0,1
21,61.81,70.85,73.44,99.28,99.36,59.2,96.2,85.6355,7.0,2,5.2,2,0.76015,14.400457631617131,10.7044375,1.129032258064516,50.0,56.620000000000005,97.54,0,2.5900000000000034,1.363405508676962,0.023085224878946854,1.129032258064516,85.59954236838287,2.258064516129032,1,0,0,1,1
21,68.85,87.85,64.74,68.22,87.31,12.3,93.28,76.9255,17.9,6,7.5,1,0.51633,12.871101351477272,4.070132275132275,2.105882352941176,78.77,42.33,75.98,0,-23.11,1.101295633500358,0.07699661856516801,2.105882352941176,87.12889864852272,12.635294117647057,0,0,1,1,1
20,75.34,89.95,50.14,82.46,70.74,15.7,77.24,69.42749999999998,26.6,3,6.3,1,0.6029599999999999,15.135576632556818,2.5154891304347817,3.643835616438357,81.89999999999999,17.07,37.8,0,-39.81,0.9094511396384592,0.042596996911717734,3.6438356164383565,84.86442336744318,10.93150684931507,0,0,0,1,1
20,76.41,90.79,44.44,80.58,96.8,79.0,63.88,69.6095,26.4,7,6.4,1,0.78855,21.288638284305552,2.540492700729927,3.567567567567567,83.35000000000001,7.46,38.76,1,-46.35000000000001,0.8992313654566594,0.09913680170515299,3.567567567567567,78.71136171569445,24.97297297297297,0,1,0,0,1
24,94.44,60.31,54.17,84.38,54.56,27.3,51.64,57.559,19.4,7,8.8,1,0.70274,13.442766456351158,2.821519607843137,1.9795918367346936,32.48,23.98,2.2800000000000002,0,-6.140000000000001,0.603090947191953,0.11953756040916,1.9795918367346936,86.55723354364883,13.857142857142856,1,0,0,1,1
21,69.03,87.61,43.46,51.92,54.38,68.5,99.4801,70.6545,14.5,2,6.7,2,0.62027,24.595969293809095,4.558354838709677,1.883116883116883,78.38000000000001,5.67,44.440000000000005,1,-44.15,1.0089176067399686,0.027911715244681074,1.883116883116883,75.40403070619091,3.766233766233766,0,1,0,1,1
23,95.43,52.73,77.12,64.59,84.12,9.7,88.1,72.205,5.3,4,7.9,1,0.57375,14.574709945655863,11.46111111111111,0.5955056179775281,20.06,63.1,52.959999999999994,0,24.390000000000008,0.7487814995333402,0.054641076429205654,0.5955056179775281,85.42529005434413,2.3820224719101124,1,0,0,1,0
22,72.07,84.31,87.74,95.47,58.9,82.2,66.94,78.984,12.8,3,8.3,2,0.8446899999999999,15.204935711800957,5.723478260869564,1.3763440860215053,72.59,80.74,83.6,0,3.4299999999999926,1.0809360886820858,0.037507501500300064,1.3763440860215053,84.79506428819904,4.129032258064516,0,0,1,1,0
23,87.32,96.9,60.38,71.19,95.86,98.8,50.96,70.1225,29.7,8,6.9,2,0.84312,20.741955549079744,2.2841205211726385,3.759493670886076,94.17999999999999,34.82,41.54,0,-36.52,0.7939594655797102,0.11248198530704066,3.7594936708860756,79.25804445092025,30.075949367088608,1,0,0,0,1
20,96.51,40.82,63.23,98.03,92.02,37.400000000000006,81.96,72.29499999999999,23.2,8,7.9,2,0.7938500000000001,23.31889512820022,2.987396694214876,2.606741573033708,1.37,39.5,53.300000000000004,1,22.409999999999997,0.7414111373192491,0.10914796370830208,2.6067415730337076,76.68110487179977,20.853932584269664,0,0,0,0,1
19,95.38,66.42,88.97,60.68,65.32,50.6,99.35,80.1745,22.9,4,5.5,1,0.68066,16.984368401562655,3.354581589958159,3.523076923076923,42.51,82.87,87.44,0,22.549999999999997,0.8318582693504877,0.04927655852515261,3.523076923076923,83.01563159843735,14.092307692307692,0,1,0,1,0
24,52.85,78.87,53.36,99.5401,94.44,44.3,85.35,77.41499999999999,24.0,4,4.9,2,0.6896104000000001,18.049867905389227,3.0966,4.067796610169491,63.019999999999996,22.56,78.14,0,-25.510000000000005,1.4376044568245123,0.051010648472868715,4.067796610169491,81.95013209461078,16.271186440677965,0,1,0,1,1
20,60.29,82.11,47.15,84.88,52.14,89.39999999999999,54.19,62.777,20.5,6,7.5,2,0.78859,17.921499100242702,2.919860465116279,2.411764705882353,68.61,12.11,12.1,1,-34.96,1.0242617066405613,0.09407780234253728,2.411764705882353,82.0785008997573,14.470588235294116,0,0,0,0,2
22,73.85,50.57,70.07,88.82,77.43,1.0,70.11,67.252,19.6,6,8.6,1,0.57983,13.938608251902338,3.264660194174757,2.041666666666667,16.84,51.0,28.199999999999996,0,19.499999999999993,0.8984903139612559,0.08790951180917776,2.041666666666667,86.06139174809766,12.250000000000002,0,0,1,1,1
18,71.58,98.33,78.77,69.84,96.78,65.3,55.46,74.499,16.3,6,4.2,2,0.69,18.195967410390686,4.306300578034682,3.1346153846153846,96.6,66.05,64.62,0,-19.560000000000002,1.0264397905759162,0.07947125127485133,3.1346153846153846,81.8040325896093,18.807692307692307,0,0,1,0,1
24,82.04,76.92,75.98,95.35,92.77,65.19999999999999,95.61,86.0555,16.1,2,7.8,0,0.82312,9.995785611946664,5.032485380116959,1.8295454545454544,59.85,60.83,98.16,0,-0.9399999999999977,1.036313824662813,0.022973850015220176,1.8295454545454546,90.00421438805334,3.6590909090909087,0,0,0,1,0
20,97.24,49.86,82.83,77.27,67.8,38.2,66.52,68.423,26.8,8,4.1,1,0.7154,12.58459494779232,2.4612589928057558,5.254901960784315,15.879999999999999,73.15,33.129999999999995,1,32.97,0.6964881921824104,0.11523558474857036,5.254901960784315,87.41540505220767,42.03921568627452,0,1,0,0,1
23,55.62,41.23,43.41,84.05,59.14,21.9,86.67,62.6545,14.8,7,6.3,2,0.56876,21.65595760985877,3.9654746835443033,2.0273972602739727,2.13,5.57,11.78,2,2.1799999999999997,1.106578947368421,0.10996865893220432,2.0273972602739727,78.34404239014123,14.19178082191781,1,0,0,0,2
24,72.59,87.0,65.69,54.74,60.53,24.0,54.23,61.2055,26.0,2,7.4,1,0.50873,13.454908769664698,2.2668703703703703,3.095238095238095,77.25,44.01,8.08,0,-21.310000000000002,0.83170947139557,0.032151497857906455,3.095238095238095,86.5450912303353,6.19047619047619,0,0,1,1,1
23,59.62,44.78,54.31,81.58,75.73,80.0,56.42,61.0305,25.9,8,6.0,3,0.74518,15.46851414971716,2.2687918215613387,3.7,8.08,24.3,7.739999999999999,1,9.530000000000001,1.0067716925107226,0.1289688137287302,3.6999999999999997,84.53148585028283,29.6,1,0,0,1,2
21,94.71,48.46,85.55,93.95,79.84,6.6000000000000005,83.97,76.254,24.3,1,5.5,1,0.67973,17.48153683175481,3.0139920948616603,3.7384615384615385,13.74,77.53,73.18,1,37.089999999999996,0.7967192560860935,0.01294431356305175,3.7384615384615385,82.51846316824519,3.7384615384615385,0,1,0,0,0
21,98.23,74.49,92.36,58.91,51.64,56.4,92.17,78.735,5.9,10,4.9,3,0.69953,18.67564804765821,11.410869565217393,1.0,55.57,88.4,82.72,0,17.870000000000005,0.7934596392220095,0.12541543864049665,1.0,81.32435195234179,10.0,1,0,0,1,0
21,73.94,76.21,56.88,86.89,70.68,30.7,60.07,65.309,8.7,7,8.9,2,0.6614800000000001,12.19560699596375,6.732886597938145,0.8787878787878787,58.53,28.57,19.66,0,-19.32999999999999,0.8714838537496664,0.10556636354039423,0.8787878787878787,87.80439300403626,6.1515151515151505,0,0,0,1,1
24,55.2,81.21,45.71,51.27,91.52,26.5,70.92,63.0525,12.9,6,6.9,2,0.45018,19.44786954913057,4.53615107913669,1.6329113924050631,66.92,9.65,13.020000000000001,1,-35.49999999999999,1.1219306049822064,0.09367315873697356,1.6329113924050633,80.55213045086943,9.797468354430379,0,0,1,1,2
18,89.26,63.61,55.21,96.31,72.22,50.6,80.97,71.8335,26.2,9,4.6,2,0.8048200000000001,15.8897539313861,2.6409375,4.678571428571429,37.53,25.66,50.8,0,-8.399999999999999,0.7958508752492798,0.12356951128258288,4.678571428571429,84.1102460686139,42.10714285714286,0,0,1,1,1
22,84.86,86.43,46.24,99.15,58.46,89.80000000000001,89.81,76.67600000000002,26.8,3,4.2,1,0.92058,22.52071868302608,2.758129496402878,5.153846153846154,76.1,10.639999999999999,74.76,1,-40.190000000000005,0.8930351735383184,0.03862196817549821,5.153846153846154,77.47928131697392,15.461538461538463,0,0,0,1,0
24,67.73,98.46,59.35,67.71,97.74,61.8,81.41,77.05,6.0,9,5.2,4,0.65943,17.539755699552945,11.007142857142856,0.9677419354838708,96.82,32.83,76.6,0,-39.10999999999999,1.1210533973519567,0.11531069827033953,0.9677419354838709,82.46024430044706,8.709677419354836,0,0,0,0,1
19,94.37,56.27,72.29,55.35,63.31,78.89999999999999,54.77,61.52250000000001,13.1,5,6.7,0,0.74121,7.484926185340775,4.363297872340426,1.7012987012987013,25.53,54.87,8.799999999999999,0,16.020000000000003,0.6450927964768796,0.07997121036426885,1.7012987012987013,92.51507381465922,8.506493506493506,0,0,1,0,1
23,98.79,82.18,98.42,82.93,89.92,60.1,77.14,84.51050000000001,26.3,5,7.8,0,0.80839,8.247273488856786,3.095622710622711,2.9886363636363638,68.73,97.52,96.32,0,16.239999999999995,0.8468834552560377,0.058472351348664776,2.9886363636363633,91.75272651114321,14.943181818181818,0,0,1,1,0
23,77.89,95.71,63.96,51.49,59.69,69.80000000000001,94.23,75.798,11.2,6,8.9,1,0.64903,20.54272085192222,6.212950819672131,1.1313131313131313,92.17,40.82,71.22,0,-31.749999999999993,0.9608061858283686,0.07812703455819162,1.1313131313131313,79.45727914807779,6.787878787878787,0,0,1,0,0
24,78.29,81.18,53.2,74.12,71.16,43.2,93.4,73.891,29.4,3,8.2,0,0.66095,14.720391299146913,2.4306250000000005,3.1956521739130435,66.86,22.31,61.56,0,-27.980000000000004,0.9319081851431454,0.040058217943411085,3.1956521739130435,85.27960870085309,9.58695652173913,0,1,0,1,1
24,64.88,80.87,50.01,63.59,74.52,92.6,79.25,70.02850000000001,17.2,4,7.1,1,0.7268,12.88621821947774,3.847719780219781,2.123456790123457,66.14999999999999,16.79,41.02,0,-30.860000000000007,1.062970552519733,0.05631542268244436,2.123456790123457,87.11378178052226,8.493827160493828,0,1,0,1,1
22,79.23,53.43,50.38,73.67,75.03,50.2,99.4801,71.607,28.4,10,7.3,2,0.68297,19.789917233328698,2.435612244897959,3.4216867469879517,21.349999999999998,17.43,49.7,0,-3.049999999999997,0.892521500685529,0.13772776729516437,3.4216867469879513,80.2100827666713,34.21686746987952,0,1,0,0,1
18,71.98,72.11,51.56,50.91,75.82,55.2,55.26,58.26299999999999,15.7,6,6.6,2,0.58518,11.904271082262868,3.4888023952095804,2.0657894736842106,51.870000000000005,19.3,2.86,0,-20.549999999999997,0.7983420115100026,0.10124360899718207,2.0657894736842106,88.09572891773713,12.394736842105264,1,0,0,0,1
24,65.11,73.75,85.74,52.58,61.25,52.5,73.93,71.3135,13.1,5,6.2,1,0.5631499999999999,12.80391932183267,5.057695035460993,1.8194444444444444,54.63,77.85,48.120000000000005,0,11.989999999999995,1.078709726213886,0.06914338263256514,1.8194444444444444,87.19608067816733,9.097222222222221,0,1,0,0,1
21,53.36,82.01,43.66,50.8,75.8,31.6,88.76,66.6245,14.1,10,7.9,3,0.45808,19.85044785388985,4.412218543046357,1.5842696629213482,68.37,6.16,25.34,1,-38.35000000000001,1.2256162619573214,0.14787540018780176,1.5842696629213482,80.14955214611015,15.842696629213481,0,0,1,0,2
22,62.64,99.6001,99.3501,80.96,74.09,23.1,57.05,77.7545,27.1,8,4.9,3,0.58106,18.00500698425302,2.767064056939501,4.593220338983051,99.51,99.51,79.36,0,-0.25,1.2217866121935888,0.10158149693033415,4.593220338983051,81.99499301574699,36.74576271186441,0,1,0,0,1
19,59.89,42.02,71.36,78.0,60.44,7.4,98.64,71.84899999999999,13.3,7,5.7,2,0.51387,20.97814863137355,5.024405594405594,1.985074626865672,3.35,53.300000000000004,50.9,1,29.339999999999996,1.1799802923304317,0.09608917075045643,1.9850746268656716,79.02185136862644,13.895522388059705,0,0,1,1,1
21,77.1,43.91,72.66,61.66,99.41,71.8,67.7,67.84150000000001,21.7,1,8.9,1,0.6933399999999998,20.144566761288264,2.9886123348017626,2.191919191919192,6.47,55.63,30.54,1,28.75,0.868649167733675,0.014526121598163896,2.1919191919191916,79.85543323871174,2.191919191919192,0,0,0,0,1
19,80.08,44.68,61.45,82.33,93.28,28.9,67.51,65.44,16.7,6,6.9,1,0.6562600000000001,18.80345579940028,3.697175141242938,2.113924050632911,7.85,36.58,20.18,1,16.770000000000003,0.807104094721263,0.09030704394942805,2.113924050632911,81.19654420059972,12.683544303797467,1,0,0,0,0
20,80.43,84.58,81.42,94.21,94.38,38.9,60.66,76.75450000000001,28.5,5,6.5,0,0.7348300000000001,13.777013464463188,2.601847457627119,3.8,73.09,70.44,75.25,0,-3.1599999999999966,0.9425825862704164,0.06430495984155257,3.8,86.22298653553682,19.0,1,0,0,0,0
19,69.41,48.18,68.29,63.87,84.28,92.0,64.4,66.22800000000001,9.0,10,8.3,3,0.73971,12.88273767488883,6.622800000000001,0.9677419354838708,13.320000000000002,48.25,23.54,1,20.110000000000007,0.9406050276949298,0.1487475456654965,0.9677419354838709,87.11726232511117,9.677419354838708,0,0,0,0,2
21,71.06,77.35,59.74,91.6,57.99,56.6,78.88,72.5705,15.7,9,7.8,2,0.7493799999999999,14.146747682771467,4.345538922155688,1.784090909090909,60.440000000000005,33.52,54.86,0,-17.609999999999992,1.0070843741326672,0.12233164107896508,1.784090909090909,85.85325231722854,16.05681818181818,0,0,1,0,1
20,91.71,59.48,55.91,83.13,78.4,9.7,71.47,65.13499999999999,8.1,3,5.6,1,0.6367499999999999,11.7664552861089,7.157692307692307,1.2272727272727273,30.97,26.88,19.06,0,-3.5700000000000003,0.702567144860317,0.04536176003628942,1.2272727272727273,88.23354471389109,3.6818181818181817,1,0,0,1,0
21,73.81,67.44,95.54,51.69,91.07,80.0,59.67,72.7625,19.5,4,7.1,2,0.6681900000000001,19.347231584906407,3.549390243902439,2.4074074074074074,44.12,93.04,55.94,0,28.10000000000001,0.9726306643496859,0.05422809693272326,2.4074074074074074,80.65276841509359,9.62962962962963,0,1,0,1,1
23,99.39,52.94,57.46,68.76,51.94,25.6,90.46,66.232,15.1,4,4.9,1,0.65001,16.06892404612082,4.113788819875776,2.559322033898305,20.34,29.48,23.580000000000002,0,4.520000000000003,0.6597469867516684,0.05949547834364588,2.559322033898305,83.93107595387917,10.23728813559322,0,0,1,0,0
21,71.98,91.97,66.18,75.39,74.79,55.3,53.11,67.826,6.5,4,4.3,2,0.6834,14.215896735696978,9.043466666666664,1.2264150943396226,85.28999999999999,44.83,30.5,0,-25.789999999999992,0.9293779117566455,0.0581175718478482,1.2264150943396226,85.78410326430303,4.90566037735849,1,0,0,1,1
20,82.48,75.17,61.02,86.58,69.81,51.0,91.73,76.5675,26.2,9,8.9,1,0.7467600000000001,12.440452966029811,2.814981617647059,2.646464646464646,56.81,35.91,74.31,0,-14.149999999999999,0.9171957355055103,0.11602797563412512,2.646464646464646,87.55954703397019,23.818181818181817,0,0,0,1,0
19,52.52,96.67,45.17,64.36,60.61,23.8,63.75,61.823,14.4,8,7.7,3,0.4864,18.7834986091516,4.01448051948052,1.6551724137931036,93.77,8.5,9.6,1,-51.5,1.1551382660687592,0.12734189707591168,1.6551724137931036,81.2165013908484,13.24137931034483,0,0,1,1,2
23,82.67,74.48,51.16,99.14,68.91,11.6,74.8,68.744,17.3,9,8.7,2,0.67937,17.17561993058766,3.756502732240437,1.7835051546391754,55.54,18.59,34.5,0,-23.320000000000007,0.8216087008485717,0.129043358568479,1.7835051546391754,82.82438006941234,16.051546391752577,1,0,0,1,1
18,92.57,47.43,51.37,84.23,99.17,21.1,69.05,64.27850000000001,15.2,4,8.2,1,0.67793,21.85436798445565,3.967808641975309,1.6521739130434785,12.120000000000001,18.98,16.12,1,3.9399999999999977,0.6869562894089988,0.06127591779835627,1.6521739130434783,78.14563201554435,6.608695652173914,0,0,0,0,1
18,97.12,50.25,81.62,68.64,86.16,9.7,78.53,70.8985,17.2,3,6.1,0,0.5950200000000001,14.270905717577984,3.895521978021978,2.422535211267605,16.35,70.77,45.98,0,31.370000000000005,0.7225693028944149,0.04172548801435357,2.4225352112676055,85.72909428242201,7.267605633802815,0,0,1,0,0
18,99.5201,99.34,64.4,54.85,64.98,27.6,89.8,74.04650000000001,5.4,5,8.3,2,0.6007603,18.905866285362325,11.569765625,0.5806451612903226,98.68,41.55,62.419999999999995,0,-34.94,0.7366337677738085,0.0666253589441213,0.5806451612903226,81.09413371463768,2.903225806451613,0,1,0,1,0
18,64.11,83.53,86.92,59.07,80.27,99.20100000000002,99.47,85.973,25.4,2,7.9,1,0.7262130000000001,14.666428331396844,3.2565530303030306,2.853932584269663,71.14,79.61,97.98,0,3.3900000000000006,1.320426969743511,0.022995642325779265,2.853932584269663,85.33357166860316,5.707865168539326,0,0,1,1,1
22,78.77,42.96,82.54,74.38,62.33,40.2,65.3,66.06899999999999,13.3,5,5.3,0,0.6544299999999998,14.89426466798546,4.620209790209789,2.111111111111111,4.7,72.69,22.78,1,39.580000000000005,0.8282437006393379,0.07455009020560917,2.111111111111111,85.10573533201455,10.555555555555555,0,1,0,1,1
18,72.54,82.23,51.52,74.73,80.54,86.4,77.69,72.105,23.1,2,7.1,1,0.7757400000000001,12.52835863152073,2.991908713692946,2.851851851851852,68.76,19.18,52.300000000000004,0,-30.71,0.9804868098993744,0.027357909855687024,2.851851851851852,87.47164136847927,5.703703703703704,0,0,1,0,1
20,78.19,64.73,73.78,88.39,94.81,54.900000000000006,73.3,75.62899999999999,6.6,10,5.5,2,0.7528300000000001,12.26274316782342,9.951184210526314,1.015384615384615,39.54,57.18,70.48,0,9.049999999999997,0.9550322010354841,0.13049889728431796,1.0153846153846153,87.73725683217658,10.153846153846152,0,0,0,1,1
24,57.87,58.43,84.57,86.31,77.84,66.7,99.4801,83.9575,18.1,2,5.2,2,0.71895,15.01094726198184,4.395680628272251,2.919354838709677,29.32,76.05,95.54,0,26.139999999999993,1.4261508408357397,0.023541182355883827,2.9193548387096775,84.98905273801816,5.838709677419354,0,1,0,0,1
18,92.81,49.24,77.98,60.06,86.67,15.6,90.45,72.47200000000001,27.7,7,4.4,1,0.56547,17.66409493860356,2.5251567944250874,5.129629629629629,14.879999999999999,64.52,54.339999999999996,1,28.740000000000002,0.7725402409124827,0.09527439024390243,5.129629629629629,82.33590506139643,35.907407407407405,0,1,0,0,0
21,95.48,90.39,76.0,79.75,72.67,27.5,69.85,74.118,15.0,10,6.7,1,0.68794,7.985093612475687,4.632375,1.948051948051948,82.52000000000001,60.870000000000005,62.760000000000005,0,-14.39,0.7682213930348258,0.1331238850874624,1.948051948051948,92.01490638752432,19.48051948051948,0,0,1,1,1
24,72.48,43.83,84.38,51.03,76.21,51.0,73.84,67.64699999999999,9.9,4,6.0,3,0.57456,17.45739871802211,6.206146788990825,1.4142857142857144,6.260000000000001,75.74,29.64,1,40.55,0.9206178551986933,0.05826911591183884,1.4142857142857144,82.5426012819779,5.6571428571428575,1,0,0,0,1
18,64.02,57.39,43.41,69.93,84.75,88.10000000000001,62.3,61.5205,7.5,6,4.4,3,0.7360800000000001,15.291107873532251,7.237705882352941,1.3888888888888888,27.57,5.57,8.780000000000001,1,-13.980000000000004,0.9461780990464472,0.09596852232467751,1.3888888888888888,84.70889212646775,8.333333333333332,0,1,0,0,2
24,57.04,58.38,83.89,88.21,90.62,4.3,87.76,78.566,26.5,9,7.6,2,0.53686,13.297205345485192,2.8569454545454547,3.081395348837209,29.28,74.94,82.32000000000001,0,25.509999999999998,1.3536526533425224,0.11311364150516552,3.0813953488372094,86.7027946545148,27.73255813953488,0,0,1,1,1
19,84.19,49.65,56.36,69.98,82.97,50.7,92.26,70.5445,11.0,10,7.6,2,0.68459,17.773599241571755,5.878708333333333,1.2790697674418603,15.5,27.500000000000004,43.830000000000005,1,6.710000000000001,0.8280842821927457,0.13977314818050304,1.2790697674418605,82.22640075842824,12.790697674418603,0,0,0,1,1
20,65.61,70.49,74.31,91.78,98.87,5.1,98.25,82.535,29.4,3,5.2,1,0.57925,13.44977694982337,2.714967105263158,4.741935483870967,49.32,57.940000000000005,93.02,0,3.8200000000000074,1.2390782164840113,0.03591309032142216,4.741935483870967,86.55022305017663,14.2258064516129,0,0,1,1,1
