date,weight,num_of_prev_attempts,studied_credits,module_presentation_length,date_registration,prior_avg_score,avg_weekly_clicks,clicks_trend,active_weeks_ratio,has_vle_activity,assessment_type_enc,code_module_enc,Priority_Label
67,7.0,0,30,241,-29.0,65.0,214.05405405405406,-211.77777777777777,1.0,1,0,2,High
137,8.0,0,30,241,-29.0,69.0,214.05405405405406,-211.77777777777777,1.0,1,0,2,High
207,8.0,0,30,241,-29.0,61.25,214.05405405405406,-211.77777777777777,1.0,1,0,2,High
23,2.0,1,120,240,-68.0,69.69608884596813,46.54054054054054,-40.638888888888886,1.0,1,0,3,High
25,7.5,1,120,240,-68.0,63.0,46.54054054054054,-40.638888888888886,1.0,1,2,3,Low
51,3.0,1,120,240,-68.0,73.5,46.54054054054054,-40.638888888888886,1.0,1,0,3,High
53,10.0,1,120,240,-68.0,79.66666666666667,46.54054054054054,-40.638888888888886,1.0,1,2,3,Medium
79,3.0,1,120,240,-68.0,76.5,46.54054054054054,-40.638888888888886,1.0,1,0,3,High
81,12.5,1,120,240,-68.0,75.0,46.54054054054054,-40.638888888888886,1.0,1,2,3,Medium
114,4.0,1,120,240,-68.0,74.83333333333333,46.54054054054054,-40.638888888888886,1.0,1,0,3,High
116,15.0,1,120,240,-68.0,70.28571428571429,46.54054054054054,-40.638888888888886,1.0,1,2,3,High
149,4.0,1,120,240,-68.0,66.0,46.54054054054054,-40.638888888888886,1.0,1,0,3,High
151,15.0,1,120,240,-68.0,65.88888888888889,46.54054054054054,-40.638888888888886,1.0,1,2,3,Medium
170,3.0,1,120,240,-68.0,66.0,46.54054054054054,-40.638888888888886,1.0,1,0,3,High
200,15.0,1,120,240,-68.0,63.27272727272727,46.54054054054054,-40.638888888888886,1.0,1,2,3,Medium
240,100.0,1,120,240,-68.0,63.666666666666664,46.54054054054054,-40.638888888888886,1.0,1,1,3,High
25,10.0,0,60,261,-203.0,69.59447527749748,65.13157894736842,-65.86486486486487,1.0,1,2,3,Low
53,12.5,0,60,261,-203.0,91.0,65.13157894736842,-65.86486486486487,1.0,1,2,3,Low
88,17.5,0,60,261,-203.0,90.0,65.13157894736842,-65.86486486486487,1.0,1,2,3,Medium
123,20.0,0,60,261,-203.0,89.66666666666667,65.13157894736842,-65.86486486486487,1.0,1,2,3,Medium
165,20.0,0,60,261,-203.0,89.75,65.13157894736842,-65.86486486486487,1.0,1,2,3,Medium
207,20.0,0,60,261,-203.0,89.0,65.13157894736842,-65.86486486486487,1.0,1,2,3,Medium
261,100.0,0,60,261,-203.0,88.5,65.13157894736842,-65.86486486486487,1.0,1,1,3,Medium
61,0.0,0,30,241,-67.0,79.5658835546476,36.64705882352941,15.25,1.0,1,2,6,Medium
117,0.0,0,30,241,-67.0,58.0,36.64705882352941,15.25,1.0,1,2,6,Medium
166,0.0,0,30,241,-67.0,55.5,36.64705882352941,15.25,1.0,1,2,6,Medium
222,0.0,0,30,241,-67.0,54.666666666666664,36.64705882352941,15.25,1.0,1,0,6,Low
222,0.0,0,30,241,-67.0,66.0,36.64705882352941,15.25,1.0,1,0,6,Medium
222,0.0,0,30,241,-67.0,64.8,36.64705882352941,15.25,1.0,1,0,6,Low
222,0.0,0,30,241,-67.0,70.66666666666667,36.64705882352941,15.25,1.0,1,0,6,Low
222,0.0,0,30,241,-67.0,74.85714285714286,36.64705882352941,15.25,1.0,1,0,6,Low
12,5.0,0,60,234,-75.0,78.9669206094627,23.285714285714285,-20.0,1.0,1,2,1,Medium
40,18.0,0,60,234,-75.0,66.0,23.285714285714285,-20.0,1.0,1,2,1,Medium
47,1.0,0,60,234,-75.0,70.5,23.285714285714285,-20.0,1.0,1,0,1,High
82,18.0,0,60,234,-75.0,67.0,23.285714285714285,-20.0,1.0,1,2,1,Medium
82,1.0,0,60,234,-75.0,67.5,23.285714285714285,-20.0,1.0,1,0,1,High
117,18.0,0,60,234,-75.0,70.0,23.285714285714285,-20.0,1.0,1,2,1,Medium
117,1.0,0,60,234,-75.0,67.5,23.285714285714285,-20.0,1.0,1,0,1,High
152,18.0,0,60,234,-75.0,69.28571428571429,23.285714285714285,-20.0,1.0,1,2,1,Medium
152,1.0,0,60,234,-75.0,70.25,23.285714285714285,-20.0,1.0,1,0,1,High
194,18.0,0,60,234,-75.0,69.11111111111111,23.285714285714285,-20.0,1.0,1,2,1,Medium
194,1.0,0,60,234,-75.0,71.1,23.285714285714285,-20.0,1.0,1,0,1,High
19,5.0,1,60,268,-47.0,78.9158371040724,12.333333333333334,44.0,1.0,1,2,1,Medium
47,18.0,1,60,268,-47.0,61.0,12.333333333333334,44.0,1.0,1,2,1,Medium
54,1.0,1,60,268,-47.0,66.0,12.333333333333334,44.0,1.0,1,0,1,High
24,12.5,2,60,241,-183.0,76.67992145311733,111.29166666666667,-114.04347826086956,1.0,1,2,5,Medium
52,12.5,2,60,241,-183.0,58.0,111.29166666666667,-114.04347826086956,1.0,1,2,5,High
87,25.0,2,60,241,-183.0,51.0,111.29166666666667,-114.04347826086956,1.0,1,2,5,High
129,25.0,2,60,241,-183.0,45.666666666666664,111.29166666666667,-114.04347826086956,1.0,1,2,5,Medium
171,25.0,2,60,241,-183.0,52.0,111.29166666666667,-114.04347826086956,1.0,1,2,5,High
227,0.0,2,60,241,-183.0,51.0,111.29166666666667,-114.04347826086956,1.0,1,0,5,Low
227,0.0,2,60,241,-183.0,56.5,111.29166666666667,-114.04347826086956,1.0,1,0,5,Low
227,0.0,2,60,241,-183.0,61.57142857142857,111.29166666666667,-114.04347826086956,1.0,1,0,5,Medium
227,0.0,2,60,241,-183.0,62.0,111.29166666666667,-114.04347826086956,1.0,1,0,5,Low
227,0.0,2,60,241,-183.0,63.888888888888886,111.29166666666667,-114.04347826086956,1.0,1,0,5,Medium
227,0.0,2,60,241,-183.0,64.7,111.29166666666667,-114.04347826086956,1.0,1,0,5,Medium
227,0.0,2,60,241,-183.0,65.0909090909091,111.29166666666667,-114.04347826086956,1.0,1,0,5,Medium
19,10.0,0,60,268,-107.0,69.4316370324954,63.25806451612903,5.93333333333333,1.0,1,2,0,Medium
54,20.0,0,60,268,-107.0,61.0,63.25806451612903,5.93333333333333,1.0,1,2,0,High
117,20.0,0,60,268,-107.0,57.0,63.25806451612903,5.93333333333333,1.0,1,2,0,High
166,20.0,0,60,268,-107.0,62.0,63.25806451612903,5.93333333333333,1.0,1,2,0,High
215,30.0,0,60,268,-107.0,65.0,63.25806451612903,5.93333333333333,1.0,1,2,0,High
24,12.5,0,60,269,-15.0,78.72092735703245,154.2058823529412,-155.78787878787878,1.0,1,2,5,Low
52,12.5,0,60,269,-15.0,84.0,154.2058823529412,-155.78787878787878,1.0,1,2,5,Medium
94,25.0,0,60,269,-15.0,79.0,154.2058823529412,-155.78787878787878,1.0,1,2,5,Medium
136,25.0,0,60,269,-15.0,77.33333333333333,154.2058823529412,-155.78787878787878,1.0,1,2,5,Medium
199,25.0,0,60,269,-15.0,78.5,154.2058823529412,-155.78787878787878,1.0,1,2,5,Medium
241,0.0,0,60,269,-15.0,80.8,154.2058823529412,-155.78787878787878,1.0,1,0,5,Low
241,0.0,0,60,269,-15.0,80.66666666666667,154.2058823529412,-155.78787878787878,1.0,1,0,5,Low
241,0.0,0,60,269,-15.0,81.85714285714286,154.2058823529412,-155.78787878787878,1.0,1,0,5,Low
241,0.0,0,60,269,-15.0,82.625,154.2058823529412,-155.78787878787878,1.0,1,0,5,Medium
241,0.0,0,60,269,-15.0,81.55555555555556,154.2058823529412,-155.78787878787878,1.0,1,0,5,Medium
241,0.0,0,60,269,-15.0,80.7,154.2058823529412,-155.78787878787878,1.0,1,0,5,Medium
241,0.0,0,60,269,-15.0,79.45454545454545,154.2058823529412,-155.78787878787878,1.0,1,0,5,Medium
19,12.5,1,150,240,-166.0,77.97840899761924,164.94594594594594,-162.33333333333334,1.0,1,2,5,Low
47,12.5,1,150,240,-166.0,80.0,164.94594594594594,-162.33333333333334,1.0,1,2,5,Low
89,25.0,1,150,240,-166.0,80.0,164.94594594594594,-162.33333333333334,1.0,1,2,5,Medium
131,25.0,1,150,240,-166.0,79.66666666666667,164.94594594594594,-162.33333333333334,1.0,1,2,5,Medium
166,25.0,1,150,240,-166.0,78.25,164.94594594594594,-162.33333333333334,1.0,1,2,5,Medium
222,0.0,1,150,240,-166.0,80.4,164.94594594594594,-162.33333333333334,1.0,1,0,5,Low
222,0.0,1,150,240,-166.0,82.33333333333333,164.94594594594594,-162.33333333333334,1.0,1,0,5,Low
222,0.0,1,150,240,-166.0,83.85714285714286,164.94594594594594,-162.33333333333334,1.0,1,0,5,Low
222,0.0,1,150,240,-166.0,84.75,164.94594594594594,-162.33333333333334,1.0,1,0,5,Low
222,0.0,1,150,240,-166.0,84.77777777777777,164.94594594594594,-162.33333333333334,1.0,1,0,5,Low
222,0.0,1,150,240,-166.0,85.3,164.94594594594594,-162.33333333333334,1.0,1,0,5,Low
222,0.0,1,150,240,-166.0,85.72727272727273,164.94594594594594,-162.33333333333334,1.0,1,0,5,Low
61,0.0,0,30,241,-10.0,79.5658835546476,1.5,-1.0,1.0,1,2,6,Medium
19,12.5,0,60,268,-75.0,77.1392654670939,108.48648648648648,-110.47222222222223,1.0,1,2,5,Medium
47,12.5,0,60,268,-75.0,70.0,108.48648648648648,-110.47222222222223,1.0,1,2,5,Medium
96,25.0,0,60,268,-75.0,69.0,108.48648648648648,-110.47222222222223,1.0,1,2,5,High
131,25.0,0,60,268,-75.0,70.66666666666667,108.48648648648648,-110.47222222222223,1.0,1,2,5,Medium
173,25.0,0,60,268,-75.0,72.0,108.48648648648648,-110.47222222222223,1.0,1,2,5,Medium
236,0.0,0,60,268,-75.0,75.2,108.48648648648648,-110.47222222222223,1.0,1,0,5,Low
236,0.0,0,60,268,-75.0,77.16666666666667,108.48648648648648,-110.47222222222223,1.0,1,0,5,Low
236,0.0,0,60,268,-75.0,79.57142857142857,108.48648648648648,-110.47222222222223,1.0,1,0,5,Low
236,0.0,0,60,268,-75.0,81.625,108.48648648648648,-110.47222222222223,1.0,1,0,5,Low
236,0.0,0,60,268,-75.0,82.33333333333333,108.48648648648648,-110.47222222222223,1.0,1,0,5,Low
236,0.0,0,60,268,-75.0,83.6,108.48648648648648,-110.47222222222223,1.0,1,0,5,Low
236,0.0,0,60,268,-75.0,83.54545454545455,108.48648648648648,-110.47222222222223,1.0,1,0,5,Low
61,0.0,0,30,241,-17.0,79.5658835546476,31.5,-24.6,1.0,1,2,6,Medium
222,0.0,0,30,241,-17.0,50.0,31.5,-24.6,1.0,1,0,6,Low
19,12.5,1,180,240,-58.0,77.97840899761924,76.86666666666666,-81.28571428571429,1.0,1,2,5,Low
47,12.5,1,180,240,-58.0,94.0,76.86666666666666,-81.28571428571429,1.0,1,2,5,High
19,12.5,0,120,240,-61.0,77.97840899761924,123.7,171.44444444444446,1.0,1,2,5,Medium
12,5.0,0,60,234,-31.0,78.9669206094627,21.444444444444443,-21.647058823529413,1.0,1,2,1,Medium
40,18.0,0,60,234,-31.0,71.0,21.444444444444443,-21.647058823529413,1.0,1,2,1,Medium
47,1.0,0,60,234,-31.0,73.0,21.444444444444443,-21.647058823529413,1.0,1,0,1,High
82,18.0,0,60,234,-31.0,82.0,21.444444444444443,-21.647058823529413,1.0,1,2,1,Medium
82,1.0,0,60,234,-31.0,81.5,21.444444444444443,-21.647058823529413,1.0,1,0,1,High
117,18.0,0,60,234,-31.0,85.2,21.444444444444443,-21.647058823529413,1.0,1,2,1,Medium
117,1.0,0,60,234,-31.0,83.66666666666667,21.444444444444443,-21.647058823529413,1.0,1,0,1,High
152,1.0,0,60,234,-31.0,83.14285714285714,21.444444444444443,-21.647058823529413,1.0,1,0,1,High
33,16.0,0,120,268,-99.0,80.62894828184658,68.5,-67.48484848484848,1.0,1,2,4,Medium
68,28.0,0,120,268,-99.0,91.0,68.5,-67.48484848484848,1.0,1,2,4,Medium
124,28.0,0,120,268,-99.0,92.0,68.5,-67.48484848484848,1.0,1,2,4,Medium
159,28.0,0,120,268,-99.0,93.66666666666667,68.5,-67.48484848484848,1.0,1,2,4,Medium
19,12.5,1,120,240,-52.0,77.97840899761924,135.0,-134.85294117647058,1.0,1,2,5,Low
47,12.5,1,120,240,-52.0,90.0,135.0,-134.85294117647058,1.0,1,2,5,Medium
89,25.0,1,120,240,-52.0,81.0,135.0,-134.85294117647058,1.0,1,2,5,Medium
131,25.0,1,120,240,-52.0,84.66666666666667,135.0,-134.85294117647058,1.0,1,2,5,Medium
166,25.0,1,120,240,-52.0,84.75,135.0,-134.85294117647058,1.0,1,2,5,Medium
222,0.0,1,120,240,-52.0,84.8,135.0,-134.85294117647058,1.0,1,0,5,Low
222,0.0,1,120,240,-52.0,84.16666666666667,135.0,-134.85294117647058,1.0,1,0,5,Low
222,0.0,1,120,240,-52.0,85.42857142857143,135.0,-134.85294117647058,1.0,1,0,5,Low
222,0.0,1,120,240,-52.0,85.75,135.0,-134.85294117647058,1.0,1,0,5,Low
222,0.0,1,120,240,-52.0,85.55555555555556,135.0,-134.85294117647058,1.0,1,0,5,Low
222,0.0,1,120,240,-52.0,85.6,135.0,-134.85294117647058,1.0,1,0,5,Low
222,0.0,1,120,240,-52.0,85.63636363636364,135.0,-134.85294117647058,1.0,1,0,5,Low
19,12.5,0,60,240,-22.0,77.97840899761924,142.76923076923077,1170.24,1.0,1,2,5,Medium
47,12.5,0,60,240,-22.0,74.0,142.76923076923077,1170.24,1.0,1,2,5,Medium
89,25.0,0,60,240,-22.0,68.0,142.76923076923077,1170.24,1.0,1,2,5,High
131,25.0,0,60,240,-22.0,64.0,142.76923076923077,1170.24,1.0,1,2,5,Medium
166,25.0,0,60,240,-22.0,63.5,142.76923076923077,1170.24,1.0,1,2,5,High
222,0.0,0,60,240,-22.0,50.8,142.76923076923077,1170.24,1.0,1,0,5,Low
222,0.0,0,60,240,-22.0,56.0,142.76923076923077,1170.24,1.0,1,0,5,Low
222,0.0,0,60,240,-22.0,59.285714285714285,142.76923076923077,1170.24,1.0,1,0,5,Medium
222,0.0,0,60,240,-22.0,60.5,142.76923076923077,1170.24,1.0,1,0,5,Medium
222,0.0,0,60,240,-22.0,61.0,142.76923076923077,1170.24,1.0,1,0,5,Low
222,0.0,0,60,240,-22.0,63.0,142.76923076923077,1170.24,1.0,1,0,5,Low
222,0.0,0,60,240,-22.0,64.36363636363636,142.76923076923077,1170.24,1.0,1,0,5,Medium
24,12.5,0,60,269,-11.0,78.72092735703245,139.60526315789474,-142.35135135135135,1.0,1,2,5,Low
52,12.5,0,60,269,-11.0,96.0,139.60526315789474,-142.35135135135135,1.0,1,2,5,Low
94,25.0,0,60,269,-11.0,94.0,139.60526315789474,-142.35135135135135,1.0,1,2,5,Medium
136,25.0,0,60,269,-11.0,91.0,139.60526315789474,-142.35135135135135,1.0,1,2,5,Medium
199,25.0,0,60,269,-11.0,91.25,139.60526315789474,-142.35135135135135,1.0,1,2,5,Medium
241,0.0,0,60,269,-11.0,90.8,139.60526315789474,-142.35135135135135,1.0,1,0,5,Low
241,0.0,0,60,269,-11.0,90.33333333333333,139.60526315789474,-142.35135135135135,1.0,1,0,5,Low
241,0.0,0,60,269,-11.0,88.42857142857143,139.60526315789474,-142.35135135135135,1.0,1,0,5,Low
241,0.0,0,60,269,-11.0,88.25,139.60526315789474,-142.35135135135135,1.0,1,0,5,Low
241,0.0,0,60,269,-11.0,87.22222222222223,139.60526315789474,-142.35135135135135,1.0,1,0,5,Medium
241,0.0,0,60,269,-11.0,85.5,139.60526315789474,-142.35135135135135,1.0,1,0,5,Medium
241,0.0,0,60,269,-11.0,83.0,139.60526315789474,-142.35135135135135,1.0,1,0,5,Medium
25,10.0,0,60,261,-124.0,69.59447527749748,20.0,-18.214285714285715,1.0,1,2,3,High
53,12.5,0,60,261,-124.0,42.0,20.0,-18.214285714285715,1.0,1,2,3,High
88,17.5,0,60,261,-124.0,44.5,20.0,-18.214285714285715,1.0,1,2,3,Medium
12,5.0,0,60,234,-127.0,78.9669206094627,20.53846153846154,-20.32,1.0,1,2,1,Medium
40,18.0,0,60,234,-127.0,57.0,20.53846153846154,-20.32,1.0,1,2,1,High
47,1.0,0,60,234,-127.0,52.5,20.53846153846154,-20.32,1.0,1,0,1,High
82,18.0,0,60,234,-127.0,61.666666666666664,20.53846153846154,-20.32,1.0,1,2,1,High
82,1.0,0,60,234,-127.0,57.0,20.53846153846154,-20.32,1.0,1,0,1,High
117,18.0,0,60,234,-127.0,65.6,20.53846153846154,-20.32,1.0,1,2,1,High
117,1.0,0,60,234,-127.0,63.666666666666664,20.53846153846154,-20.32,1.0,1,0,1,High
194,18.0,0,60,234,-127.0,63.142857142857146,20.53846153846154,-20.32,1.0,1,2,1,High
194,1.0,0,60,234,-127.0,58.875,20.53846153846154,-20.32,1.0,1,0,1,High
67,7.0,0,30,269,-15.0,75.5410139145665,44.46153846153846,-26.5,1.0,1,0,2,High
23,2.0,2,120,240,-17.0,69.69608884596813,41.8125,-3.9354838709677438,1.0,1,0,3,High
25,7.5,2,120,240,-17.0,67.0,41.8125,-3.9354838709677438,1.0,1,2,3,Low
51,3.0,2,120,240,-17.0,79.5,41.8125,-3.9354838709677438,1.0,1,0,3,High
53,10.0,2,120,240,-17.0,80.0,41.8125,-3.9354838709677438,1.0,1,2,3,Low
79,3.0,2,120,240,-17.0,79.5,41.8125,-3.9354838709677438,1.0,1,0,3,High
81,12.5,2,120,240,-17.0,77.0,41.8125,-3.9354838709677438,1.0,1,2,3,Low
116,15.0,2,120,240,-17.0,78.33333333333333,41.8125,-3.9354838709677438,1.0,1,2,3,High
149,4.0,2,120,240,-17.0,75.57142857142857,41.8125,-3.9354838709677438,1.0,1,0,3,High
151,15.0,2,120,240,-17.0,73.75,41.8125,-3.9354838709677438,1.0,1,2,3,High
200,15.0,2,120,240,-17.0,70.44444444444444,41.8125,-3.9354838709677438,1.0,1,2,3,Medium
206,6.0,2,120,240,-17.0,69.9,41.8125,-3.9354838709677438,1.0,1,0,3,High
240,100.0,2,120,240,-17.0,67.9090909090909,41.8125,-3.9354838709677438,1.0,1,1,3,High
23,2.0,1,60,240,-108.0,69.69608884596813,49.333333333333336,-25.125,1.0,1,0,3,High
25,7.5,1,60,240,-108.0,60.0,49.333333333333336,-25.125,1.0,1,2,3,Low
18,2.0,0,60,241,-22.0,71.02033546088764,32.07142857142857,-30.148148148148145,1.0,1,0,2,High
67,7.0,0,60,241,-22.0,100.0,32.07142857142857,-30.148148148148145,1.0,1,0,2,High
102,22.0,0,60,241,-22.0,89.5,32.07142857142857,-30.148148148148145,1.0,1,2,2,Medium
137,8.0,0,60,241,-22.0,92.66666666666667,32.07142857142857,-30.148148148148145,1.0,1,0,2,High
151,22.0,0,60,241,-22.0,93.5,32.07142857142857,-30.148148148148145,1.0,1,2,2,Medium
207,8.0,0,60,241,-22.0,94.2,32.07142857142857,-30.148148148148145,1.0,1,0,2,High
19,12.5,0,60,268,-19.0,77.1392654670939,113.07894736842105,-115.10810810810811,1.0,1,2,5,Low
47,12.5,0,60,268,-19.0,90.0,113.07894736842105,-115.10810810810811,1.0,1,2,5,Low
96,25.0,0,60,268,-19.0,89.0,113.07894736842105,-115.10810810810811,1.0,1,2,5,Medium
131,25.0,0,60,268,-19.0,87.66666666666667,113.07894736842105,-115.10810810810811,1.0,1,2,5,Medium
173,25.0,0,60,268,-19.0,89.25,113.07894736842105,-115.10810810810811,1.0,1,2,5,Medium
236,0.0,0,60,268,-19.0,89.0,113.07894736842105,-115.10810810810811,1.0,1,0,5,Low
236,0.0,0,60,268,-19.0,89.16666666666667,113.07894736842105,-115.10810810810811,1.0,1,0,5,Low
236,0.0,0,60,268,-19.0,88.71428571428571,113.07894736842105,-115.10810810810811,1.0,1,0,5,Low
236,0.0,0,60,268,-19.0,88.125,113.07894736842105,-115.10810810810811,1.0,1,0,5,Low
236,0.0,0,60,268,-19.0,87.33333333333333,113.07894736842105,-115.10810810810811,1.0,1,0,5,Low
236,0.0,0,60,268,-19.0,87.8,113.07894736842105,-115.10810810810811,1.0,1,0,5,Low
236,0.0,0,60,268,-19.0,87.81818181818181,113.07894736842105,-115.10810810810811,1.0,1,0,5,Low
12,5.0,5,150,234,-60.0,78.9669206094627,10.5,2.0,1.0,1,2,1,High
82,1.0,5,150,234,-60.0,60.0,10.5,2.0,1.0,1,0,1,High
117,1.0,5,150,234,-60.0,70.0,10.5,2.0,1.0,1,0,1,High
19,12.5,2,60,268,-62.0,77.1392654670939,184.84615384615384,-178.58333333333334,1.0,1,2,5,Low
47,12.5,2,60,268,-62.0,90.0,184.84615384615384,-178.58333333333334,1.0,1,2,5,Low
236,0.0,2,60,268,-62.0,87.0,184.84615384615384,-178.58333333333334,1.0,1,0,5,Low
236,0.0,2,60,268,-62.0,91.0,184.84615384615384,-178.58333333333334,1.0,1,0,5,Low
19,5.0,0,120,240,-28.0,79.09537366548042,19.892857142857142,6.333333333333332,1.0,1,2,1,Medium
47,18.0,0,120,240,-28.0,71.0,19.892857142857142,6.333333333333332,1.0,1,2,1,Medium
54,1.0,0,120,240,-28.0,71.5,19.892857142857142,6.333333333333332,1.0,1,0,1,High
89,18.0,0,120,240,-28.0,81.0,19.892857142857142,6.333333333333332,1.0,1,2,1,Medium
89,1.0,0,120,240,-28.0,77.25,19.892857142857142,6.333333333333332,1.0,1,0,1,High
124,18.0,0,120,240,-28.0,77.8,19.892857142857142,6.333333333333332,1.0,1,2,1,Medium
124,1.0,0,120,240,-28.0,74.83333333333333,19.892857142857142,6.333333333333332,1.0,1,0,1,High
159,18.0,0,120,240,-28.0,69.85714285714286,19.892857142857142,6.333333333333332,1.0,1,2,1,Medium
159,1.0,0,120,240,-28.0,70.375,19.892857142857142,6.333333333333332,1.0,1,0,1,High
187,18.0,0,120,240,-28.0,73.66666666666667,19.892857142857142,6.333333333333332,1.0,1,2,1,Medium
187,1.0,0,120,240,-28.0,72.4,19.892857142857142,6.333333333333332,1.0,1,0,1,High
18,2.0,0,120,269,-53.0,75.5410139145665,26.62857142857143,-24.323529411764707,1.0,1,0,2,High
32,9.0,0,120,269,-53.0,100.0,26.62857142857143,-24.323529411764707,1.0,1,2,2,Low
67,7.0,0,120,269,-53.0,96.0,26.62857142857143,-24.323529411764707,1.0,1,0,2,High
109,22.0,0,120,269,-53.0,93.66666666666667,26.62857142857143,-24.323529411764707,1.0,1,2,2,Medium
144,8.0,0,120,269,-53.0,92.5,26.62857142857143,-24.323529411764707,1.0,1,0,2,High
158,22.0,0,120,269,-53.0,90.6,26.62857142857143,-24.323529411764707,1.0,1,2,2,Medium
207,22.0,0,120,269,-53.0,90.16666666666667,26.62857142857143,-24.323529411764707,1.0,1,2,2,Medium
214,8.0,0,120,269,-53.0,90.85714285714286,26.62857142857143,-24.323529411764707,1.0,1,0,2,High
33,16.0,0,120,269,-53.0,82.46234893089557,51.16216216216216,-51.55555555555556,1.0,1,2,4,Medium
68,28.0,0,120,269,-53.0,89.0,51.16216216216216,-51.55555555555556,1.0,1,2,4,Medium
131,28.0,0,120,269,-53.0,84.5,51.16216216216216,-51.55555555555556,1.0,1,2,4,High
166,28.0,0,120,269,-53.0,83.33333333333333,51.16216216216216,-51.55555555555556,1.0,1,2,4,Medium
19,0.0,0,60,262,17.0,65.73817247904839,69.06060606060606,-70.1875,1.0,1,2,1,Low
54,10.0,0,60,262,17.0,100.0,69.06060606060606,-70.1875,1.0,1,2,1,Medium
110,20.0,0,60,262,17.0,82.5,69.06060606060606,-70.1875,1.0,1,2,1,High
152,35.0,0,60,262,17.0,71.0,69.06060606060606,-70.1875,1.0,1,2,1,High
201,35.0,0,60,262,17.0,67.5,69.06060606060606,-70.1875,1.0,1,2,1,High
23,2.0,0,150,240,-16.0,69.69608884596813,59.77777777777778,-63.875,1.0,1,0,3,High
25,7.5,0,150,240,-16.0,47.0,59.77777777777778,-63.875,1.0,1,2,3,High
19,12.5,1,60,268,-142.0,77.1392654670939,126.5945945945946,-121.88888888888889,1.0,1,2,5,Medium
47,12.5,1,60,268,-142.0,68.0,126.5945945945946,-121.88888888888889,1.0,1,2,5,High
96,25.0,1,60,268,-142.0,56.0,126.5945945945946,-121.88888888888889,1.0,1,2,5,Medium
131,25.0,1,60,268,-142.0,63.0,126.5945945945946,-121.88888888888889,1.0,1,2,5,Medium
173,25.0,1,60,268,-142.0,65.5,126.5945945945946,-121.88888888888889,1.0,1,2,5,Medium
236,0.0,1,60,268,-142.0,70.6,126.5945945945946,-121.88888888888889,1.0,1,0,5,Medium
236,0.0,1,60,268,-142.0,71.16666666666667,126.5945945945946,-121.88888888888889,1.0,1,0,5,Low
236,0.0,1,60,268,-142.0,72.57142857142857,126.5945945945946,-121.88888888888889,1.0,1,0,5,Medium
236,0.0,1,60,268,-142.0,71.75,126.5945945945946,-121.88888888888889,1.0,1,0,5,Medium
236,0.0,1,60,268,-142.0,71.66666666666667,126.5945945945946,-121.88888888888889,1.0,1,0,5,Medium
236,0.0,1,60,268,-142.0,71.6,126.5945945945946,-121.88888888888889,1.0,1,0,5,High
236,0.0,1,60,268,-142.0,71.54545454545455,126.5945945945946,-121.88888888888889,1.0,1,0,5,Medium
25,10.0,1,120,241,-29.0,69.32531450011035,23.22222222222222,-25.0,1.0,1,2,3,Low
25,7.5,1,90,240,-73.0,69.69608884596813,8.5,15.0,1.0,1,2,3,High
20,5.0,0,120,262,-131.0,72.63423627854205,17.1,-3.444444444444443,1.0,1,2,3,High
41,10.0,0,120,262,-131.0,90.0,17.1,-3.444444444444443,1.0,1,2,3,Low
62,10.0,0,120,262,-131.0,85.0,17.1,-3.444444444444443,1.0,1,2,3,Medium
19,0.0,2,60,262,-82.0,65.73817247904839,31.62962962962963,-0.6538461538461533,1.0,1,2,1,Low
54,10.0,2,60,262,-82.0,100.0,31.62962962962963,-0.6538461538461533,1.0,1,2,1,Low
110,20.0,2,60,262,-82.0,92.5,31.62962962962963,-0.6538461538461533,1.0,1,2,1,Medium
152,35.0,2,60,262,-82.0,91.0,31.62962962962963,-0.6538461538461533,1.0,1,2,1,Medium
201,35.0,2,60,262,-82.0,90.5,31.62962962962963,-0.6538461538461533,1.0,1,2,1,Medium
18,2.0,0,30,241,-34.0,71.02033546088764,90.94594594594595,-88.33333333333333,1.0,1,0,2,High
32,9.0,0,30,241,-34.0,100.0,90.94594594594595,-88.33333333333333,1.0,1,2,2,Low
67,7.0,0,30,241,-34.0,99.0,90.94594594594595,-88.33333333333333,1.0,1,0,2,High
102,22.0,0,30,241,-34.0,97.33333333333333,90.94594594594595,-88.33333333333333,1.0,1,2,2,Medium
137,8.0,0,30,241,-34.0,98.0,90.94594594594595,-88.33333333333333,1.0,1,0,2,High
151,22.0,0,30,241,-34.0,98.0,90.94594594594595,-88.33333333333333,1.0,1,2,2,Medium
200,22.0,0,30,241,-34.0,98.16666666666667,90.94594594594595,-88.33333333333333,1.0,1,2,2,Medium
207,8.0,0,30,241,-34.0,98.42857142857143,90.94594594594595,-88.33333333333333,1.0,1,0,2,High
19,5.0,2,60,268,-192.0,78.9158371040724,14.464285714285714,-6.703703703703704,1.0,1,2,1,Low
47,18.0,2,60,268,-192.0,82.0,14.464285714285714,-6.703703703703704,1.0,1,2,1,Medium
54,1.0,2,60,268,-192.0,84.5,14.464285714285714,-6.703703703703704,1.0,1,0,1,High
96,18.0,2,60,268,-192.0,89.66666666666667,14.464285714285714,-6.703703703703704,1.0,1,2,1,Medium
96,1.0,2,60,268,-192.0,87.25,14.464285714285714,-6.703703703703704,1.0,1,0,1,High
131,18.0,2,60,268,-192.0,89.8,14.464285714285714,-6.703703703703704,1.0,1,2,1,Medium
131,1.0,2,60,268,-192.0,90.0,14.464285714285714,-6.703703703703704,1.0,1,0,1,High
